Geneid	groups	description
PBANKA_1408800	19	zinc finger protein, putative
PBANKA_1409900	19	AP-1 complex subunit mu-1, putative
PBANKA_1410500	19	malonyl CoA-acyl carrier protein transacylase, putative
PBANKA_1411100	19	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial
PBANKA_1412300	19	ankyrin-repeat protein, putative
PBANKA_1412400	19	conserved protein, unknown function
PBANKA_1413400	19	general transcription factor IIH subunit 2, putative
PBANKA_1415700	19	AP2 domain transcription factor AP2-FG
PBANKA_1416600	19	ferredoxin, putative
PBANKA_1417600	19	ubiquitin carboxyl-terminal hydrolase MINDY, putative
PBANKA_1417800	19	tRNA (guanine(26)-N(2))-dimethyltransferase, putative
PBANKA_1419000	19	conserved Plasmodium protein, unknown function
PBANKA_1419800	19	3',5'-cyclic nucleotide phosphodiesterase beta, putative
PBANKA_1419900	19	cGMP-specific 3',5'-cyclic phosphodiesterase gamma, putative
PBANKA_1424600	19	protein KIC7, putative
PBANKA_1424800	19	U1 small nuclear ribonucleoprotein C, putative
PBANKA_1426000	19	histone-arginine methyltransferase CARM1, putative
PBANKA_1426300	19	ER membrane protein complex subunit 1, putative
PBANKA_1426400	19	mitochondrial carrier protein, putative
PBANKA_1426900	19	ATP-dependent RNA helicase DBP1, putative
PBANKA_1427000	19	protein phosphatase PPM7
PBANKA_1427400	19	ribosomal protein L33, apicoplast, putative
PBANKA_1428400	19	tetratricopeptide repeat protein, putative
PBANKA_1429300	19	integral membrane protein GPR180, putative
PBANKA_1429900	19	GPI ethanolamine phosphate transferase 3, putative
PBANKA_1430100	19	geranylgeranyl transferase type-2 subunit beta, putative
PBANKA_1430500	19	conserved protein, unknown function
PBANKA_1431100	19	conserved Plasmodium protein, unknown function
PBANKA_1433700	19	conserved Plasmodium protein, unknown function
PBANKA_1435000	19	conserved Plasmodium protein, unknown function
PBANKA_1435300	19	pre-mRNA-processing factor 17, putative
PBANKA_1435700	19	ribosome biogenesis protein TSR3, putative
PBANKA_1437400	19	diphthine--ammonia ligase, putative
PBANKA_1441900	19	DNA helicase 60, putative
PBANKA_1442100	19	conserved Plasmodium protein, unknown function
PBANKA_1442200	19	protein SOC2
PBANKA_1443600	19	conserved Plasmodium protein, unknown function
PBANKA_1443800	19	multidrug resistance-associated protein 2
PBANKA_1444500	19	myosin J
PBANKA_1446100	19	amino acid transporter, putative
PBANKA_1446500	19	asparagine-rich protein, putative
PBANKA_1449800	19	inorganic pyrophosphatase, putative
PBANKA_1450900	19	conserved protein, unknown function
PBANKA_1452100	19	conserved Plasmodium protein, unknown function
PBANKA_1456200	19	rab specific GDP dissociation inhibitor, putative
PBANKA_1459200	19	delta-aminolevulinic acid synthetase
PBANKA_1462500	19	leucine-rich repeat protein
PBANKA_1463800	19	conserved protein, unknown function
PBANKA_API00150	19	DNA-directed RNA polymerase subunit beta, putative
PBANKA_API00340	19	apicoplast ribosomal protein L6
PBANKA_API00390	19	ribosomal protein S3, putative
PBANKA_API00410	19	apicoplast ribosomal protein L2
PBANKA_API00430	19	50S ribosomal protein L4, putative
PBANKA_0102400	20	AT-rich interactive domain-containing protein, putative
PBANKA_0103300	20	GYF domain-containing protein, putative
PBANKA_0112100	20	AP2 domain transcription factor, putative
PBANKA_0201340	20	fam-c protein
PBANKA_0407100	20	splicing factor 3B subunit 1, putative
PBANKA_0410200	20	tetratricopeptide repeat protein, putative
PBANKA_0411200	20	Ras-like G protein, putative
PBANKA_0507000	20	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin), putative
PBANKA_0516000	20	conserved Plasmodium protein, unknown function
PBANKA_0523900	20	glideosome associated protein with multiple membrane spans 2, putative
PBANKA_0524700	20	Plasmodium exported protein, unknown function
PBANKA_0611600	20	ribonucleoside-diphosphate reductase large subunit, putative
PBANKA_0615700	20	dynein heavy chain, putative
PBANKA_0615800	20	exported serine/threonine protein kinase
PBANKA_0801800	20	basal complex transmembrane protein 2, putative
PBANKA_0811600	20	selenide water dikinase, putative
PBANKA_0818000	20	merozoite organizing protein, putative
PBANKA_0821400	20	ADP-ribosylation factor, putative
PBANKA_0831200	20	diacylglycerol kinase, putative
PBANKA_0908500	20	myosin K
PBANKA_0910100	20	beta-catenin-like protein 1, putative
PBANKA_0912200	20	signal recognition particle subunit SRP72, putative
PBANKA_0916200	20	T-complex protein 1 subunit alpha, putative
PBANKA_0925800	20	protein KIC10, putative
PBANKA_0926400	20	serine/threonine protein kinase, putative
PBANKA_0932800	20	filamin domain-containing protein, putative
PBANKA_0933400	20	GTPase-activating protein, putative
PBANKA_0937400	20	pre-mRNA-processing factor 6, putative
PBANKA_0940600	20	5'-3' exoribonuclease 1, putative
PBANKA_0943700	20	fam-b protein
PBANKA_1000700	20	regulator of chromosome condensation, putative
PBANKA_1002500	20	sporozoite-specific protein S10
PBANKA_1008300	20	GTP-binding protein, putative
PBANKA_1020300	20	ankyrin-repeat protein, putative
PBANKA_1025900	20	lysine--tRNA ligase, putative
PBANKA_1034300	20	AP2 domain transcription factor AP2-G2
PBANKA_1102100	20	conserved Plasmodium protein, unknown function
PBANKA_1110100	20	topoisomerase I, putative
PBANKA_1121900	20	chorismate synthase
PBANKA_1132300	20	conserved Plasmodium protein, unknown function
PBANKA_1137000	20	bergheilysin
PBANKA_1137300	20	conserved Plasmodium protein, unknown function
PBANKA_1203700	20	regulator of nonsense transcripts 1, putative
PBANKA_1207300	20	diphthine methyl ester synthase, putative
PBANKA_1207500	20	ribonuclease, putative
PBANKA_1219900	20	Cg7 protein, putative
PBANKA_1237800	20	multidrug resistance protein 1, putative
PBANKA_1239100	20	conserved Plasmodium protein, unknown function
PBANKA_1305200	20	serine/threonine protein kinase, putative
PBANKA_1307500	20	gamma-tubulin complex component, putative
PBANKA_1314700	20	conserved Plasmodium protein, unknown function
PBANKA_1318800	20	protein tyrosine phosphatase
PBANKA_1321800	20	protein PET117, putative
PBANKA_1336200	20	conserved Plasmodium protein, unknown function
PBANKA_1341000	20	conserved Plasmodium protein, unknown function
PBANKA_1359700	20	6-cysteine protein P47
PBANKA_1360000	20	DNA topoisomerase 3, putative
PBANKA_1365500	20	exported protein IBIS1
PBANKA_1403700	20	AP2 domain transcription factor, putative
PBANKA_1407200	20	conserved Plasmodium protein, unknown function
PBANKA_1407900	20	HORMA domain protein, putative
PBANKA_1415400	20	conserved protein, unknown function
PBANKA_1416900	20	structural maintenance of chromosomes protein 2
PBANKA_1420400	20	negative elongation factor A, putative
PBANKA_1422500	20	heptatricopeptide repeat and RAP domain-containing protein, putative
PBANKA_1423900	20	translation initiation factor SUI1, putative
PBANKA_1427600	20	conserved Plasmodium protein, unknown function
PBANKA_1434100	20	dynamin-like protein, putative
PBANKA_1436600	20	inner membrane complex protein 1h
PBANKA_1437500	20	AP2 domain transcription factor AP2-G
PBANKA_1453000	20	conserved Plasmodium protein, unknown function
PBANKA_1454500	20	polyadenylation factor subunit 2, putative
PBANKA_1457400	20	N-alpha-acetyltransferase 15, NatA auxiliary subunit, putative
PBANKA_1460700	20	dipeptidyl aminopeptidase 2
PBANKA_1463300	20	conserved Plasmodium protein, unknown function
PBANKA_0102800	21	conserved Plasmodium protein, unknown function
PBANKA_0104700	21	elongation of fatty acids protein, putative
PBANKA_0105500	21	glutaredoxin-like protein
PBANKA_0105800	21	RING zinc finger protein, putative
PBANKA_0106100	21	4-hydroxybenzoate polyprenyltransferase, putative
PBANKA_0106800	21	conserved Plasmodium protein, unknown function
PBANKA_0107000	21	conserved Plasmodium protein, unknown function
PBANKA_0107400	21	ornithine aminotransferase, putative
PBANKA_0107900	21	conserved Plasmodium protein, unknown function
PBANKA_0108300	21	palmitoyltransferase DHHC2
PBANKA_0109700	21	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin, putative
PBANKA_0110500	21	leucine-rich repeat protein
PBANKA_0110700	21	conserved Plasmodium protein, unknown function
PBANKA_0110800	21	conserved Plasmodium protein, unknown function
PBANKA_0110900	21	cytoplasmic tRNA 2-thiolation protein 1, putative
PBANKA_0111900	21	conserved Plasmodium protein, unknown function
PBANKA_0201800	21	TatD-like deoxyribonuclease
PBANKA_0202000	21	eukaryotic translation initiation factor 4E, putative
PBANKA_0202600	21	conserved protein, unknown function
PBANKA_0202800	21	adenylate kinase-like protein 1, putative
PBANKA_0203650	21	conserved protein, unknown function
PBANKA_0204300	21	elongation of fatty acids protein, putative, pseudogene
PBANKA_0205600	21	double-strand break repair protein MRE11, putative
PBANKA_0206000	21	ATP synthase-associated protein, putative
PBANKA_0206100	21	CCR4 domain-containing protein 3, putative
PBANKA_0207200	21	V-type proton ATPase subunit C, putative
PBANKA_0208300	21	novel putative transporter 1
PBANKA_0208600	21	conserved protein, unknown function
PBANKA_0208700	21	4-hydroxy-3-methylbut-2-enyl diphosphate reductase, putative
PBANKA_0209900	21	nucleoside transporter 4, putative
PBANKA_0210100	21	vacuolar protein sorting-associated protein VTA1, putative
PBANKA_0211400	21	DNA (cytosine-5)-methyltransferase, putative
PBANKA_0214800	21	heat shock protein, putative
PBANKA_0301200	21	ERCC1 nucleotide excision repair protein, putative
PBANKA_0304600	21	iron-sulfur assembly protein, putative
PBANKA_0305300	21	KRR1 small subunit processome component, putative
PBANKA_0305400	21	conserved Plasmodium protein, unknown function
PBANKA_0305900	21	conserved Plasmodium protein, unknown function
PBANKA_0307800	21	conserved Plasmodium protein, unknown function
PBANKA_0308500	21	tyrosine kinase-like protein, putative
PBANKA_0308700	21	pseudouridine synthase, putative
PBANKA_0309700	21	multidrug efflux pump, putative
PBANKA_0309900	21	conserved protein, unknown function
PBANKA_0310100	21	conserved protein, unknown function
PBANKA_0310300	21	protein kinase 7
PBANKA_0310700	21	conserved protein, unknown function
PBANKA_0311100	21	ribosomal protein L13, mitochondrial, putative
PBANKA_0311200	21	conserved protein, unknown function
PBANKA_0311300	21	conserved Plasmodium protein, unknown function
PBANKA_0313100	21	vacuolar protein sorting-associated protein 45, putative
PBANKA_0314900	21	SUZ domain-containing protein, putative
PBANKA_0315000	21	rRNA methyltransferase, putative
PBANKA_0315400	21	pre-mRNA-processing protein 45, putative
PBANKA_0315410	21	ribonuclease P
PBANKA_0316100	21	Plasmodium exported protein, unknown function
PBANKA_0403100	21	1-cys-glutaredoxin-like protein-1, putative
PBANKA_0403700	21	GRIP domain-containing protein, putative
PBANKA_0405310	21	small nucleolar RNA snoR03
PBANKA_0405700	21	ATP-dependent Clp protease proteolytic subunit, putative
PBANKA_0406700	21	activator of Hsp90 ATPase, putative
PBANKA_0406800	21	pre-mRNA-processing factor 19, putative
PBANKA_0408600	21	eukaryotic translation initiation factor 3 subunit K, putative
PBANKA_0408700	21	trafficking protein particle complex subunit 4, putative
PBANKA_0409500	21	conserved protein, unknown function
PBANKA_0410300	21	26S proteasome regulatory subunit RPN12, putative
PBANKA_0411900	21	conserved Plasmodium protein, unknown function
PBANKA_0412700	21	zinc finger protein, putative
PBANKA_0413200	21	conserved Plasmodium protein, unknown function
PBANKA_0413500	21	conserved Plasmodium protein, unknown function
PBANKA_0413600	21	zinc finger protein, putative
PBANKA_0414000	21	conserved Plasmodium protein, unknown function
PBANKA_0500971	21	PIR protein
PBANKA_0501400	21	rhoptry neck protein 12
PBANKA_0503100	21	conserved Plasmodium protein, unknown function
PBANKA_0503500	21	zinc finger protein, putative
PBANKA_0503900	21	conserved Plasmodium protein, unknown function
PBANKA_0504900	21	N-acetyltransferase, GNAT family, putative
PBANKA_0505800	21	deoxyribose-phosphate aldolase, putative
PBANKA_0505900	21	conserved Plasmodium protein, unknown function
PBANKA_0506400	21	conserved Plasmodium protein, unknown function
PBANKA_0506500	21	ZIP domain-containing protein
PBANKA_0506900	21	phospholipid scramblase, putative
PBANKA_0507500	21	conserved protein, unknown function
PBANKA_0508200	21	conserved Plasmodium protein, unknown function
PBANKA_0508500	21	ATP synthase-associated protein, putative
PBANKA_0509100	21	conserved Plasmodium protein, unknown function
PBANKA_0509800	21	cytochrome c oxidase copper chaperone, putative
PBANKA_0510400	21	conserved protein, unknown function
PBANKA_0511300	21	ribosomal protein S22, mitochondrial, putative
PBANKA_0511700	21	meiotic recombination protein SPO11-2, putative
PBANKA_0511900	21	60S ribosomal protein L3, putative
PBANKA_0512500	21	ribosome biogenesis protein RPF2, putative
PBANKA_0513300	21	conserved protein, unknown function
PBANKA_0514300	21	conserved Plasmodium protein, unknown function
PBANKA_0514500	21	26S proteasome regulatory subunit RPN9, putative
PBANKA_0514700	21	RNA methyltransferase, putative
PBANKA_0515700	21	conserved Plasmodium protein, unknown function
PBANKA_0518300	21	conserved Plasmodium protein, unknown function
PBANKA_0521100	21	conserved Plasmodium protein, unknown function
PBANKA_0521500	21	conserved Plasmodium protein, unknown function
PBANKA_0522200	21	conserved Plasmodium protein, unknown function
PBANKA_0522500	21	transmembrane emp24 domain-containing protein, putative
PBANKA_0522800	21	40S ribosomal protein S19, putative
PBANKA_0523000	21	conserved Plasmodium protein, unknown function
PBANKA_0600700	21	conserved Plasmodium protein, unknown function
PBANKA_0601500	21	trimethylguanosine synthase, putative
PBANKA_0602200	21	signal recognition particle subunit SRP14, putative
PBANKA_0603200	21	eukaryotic translation initiation factor 5A, putative
PBANKA_0603300	21	sexual stage-specific protein G37
PBANKA_0606400	21	conserved Plasmodium protein, unknown function
PBANKA_0608000	21	porphobilinogen deaminase
PBANKA_0608500	21	SNARE protein, putative
PBANKA_0609300	21	GPI mannosyltransferase 1, putative
PBANKA_0610500	21	glutathione peroxidase-like thioredoxin peroxidase
PBANKA_0611900	21	histidine triad protein, putative
PBANKA_0612600	21	PP-loop family protein, putative
PBANKA_0612700	21	conserved Plasmodium protein, unknown function
PBANKA_0612800	21	DEAD box ATP-dependent RNA helicase, putative
PBANKA_0612900	21	conserved Plasmodium protein, unknown function
PBANKA_0613100	21	conserved Plasmodium protein, unknown function
PBANKA_0616300	21	conserved Plasmodium protein, unknown function
PBANKA_0618000	21	conserved Plasmodium protein, unknown function
PBANKA_0618600	21	conserved protein, unknown function
PBANKA_0619000	21	conserved Plasmodium protein, unknown function
PBANKA_0619400	21	V-type ATPase V0 subunit e, putative
PBANKA_0619500	21	conserved Plasmodium protein, unknown function
PBANKA_0619900	21	Obg-like ATPase 1, putative
PBANKA_0620200	21	conserved protein, unknown function
PBANKA_0620600	21	protein CPH1, putative
PBANKA_0621100	21	proteasome assembly chaperone 4, putative
PBANKA_0621500	21	Rab GTPase activator and protein kinase, putative
PBANKA_0621800	21	ubiquinone biosynthesis O-methyltransferase, putative
PBANKA_0622200	21	bromodomain protein 6, putative
PBANKA_0700081	21	PIR protein
PBANKA_0701300	21	prolyl 4-hydroxylase subunit alpha, putative
PBANKA_0702200	21	translation initiation factor eIF-2B subunit alpha, putative
PBANKA_0702600	21	conserved Plasmodium protein, unknown function
PBANKA_0707800	21	U5 small nuclear ribonucleoprotein 40 kDa protein, putative
PBANKA_0708400	21	small nuclear ribonucleoprotein G, putative
PBANKA_0709900	21	conserved Plasmodium protein, unknown function
PBANKA_0710000	21	conserved Plasmodium protein, unknown function
PBANKA_0710700	21	RNA-binding protein, putative
PBANKA_0711300	21	conserved protein, unknown function
PBANKA_0711500	21	conserved Plasmodium protein, unknown function
PBANKA_0712900	21	high mobility group protein B2
PBANKA_0713700	21	tRNA modification GTPase, putative
PBANKA_0714100	21	trafficking protein particle complex subunit 2-like protein, putative
PBANKA_0714600	21	vacuolar protein sorting-associated protein 2, putative
PBANKA_0715100	21	ubiquitin, putative
PBANKA_0717000	21	arsenical pump-driving ATPase, putative
PBANKA_0717400	21	coatomer subunit zeta, putative
PBANKA_0718600	21	prohibitin-like protein PHBL
PBANKA_0718900	21	conserved Plasmodium protein, unknown function
PBANKA_0719500	21	conserved Plasmodium protein, unknown function
PBANKA_0719600	21	memo-like protein
PBANKA_0719800	21	conserved Plasmodium protein, unknown function
PBANKA_0720300	21	eukaryotic translation initiation factor 3 subunit M, putative
PBANKA_0721200	21	conserved Plasmodium protein, unknown function
PBANKA_0800900	21	conserved Plasmodium protein, unknown function
PBANKA_0801000	21	conserved Plasmodium protein, unknown function
PBANKA_0802600	21	peptide chain release factor 2, putative
PBANKA_0802900	21	conserved Plasmodium protein, unknown function
PBANKA_0808420	21	tubulin-specific chaperone, putative
PBANKA_0808700	21	GTPase-activating protein, putative
PBANKA_0809900	21	tRNA pseudouridine synthase, putative
PBANKA_0813300	21	conserved protein, unknown function
PBANKA_0813400	21	alkaline phosphatase, putative
PBANKA_0813800	21	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative
PBANKA_0814200	21	elongation factor 1-beta, putative
PBANKA_0814600	21	conserved Plasmodium protein, unknown function
PBANKA_0815400	21	protein KIC3, putative
PBANKA_0815700	21	major facilitator superfamily-related transporter, putative
PBANKA_0815900	21	BSD-domain protein, putative
PBANKA_0816900	21	conserved Plasmodium protein, unknown function
PBANKA_0817600	21	methyltransferase, putative
PBANKA_0820600	21	pyridoxal phosphate homeostasis protein, putative
PBANKA_0820700	21	TLD domain-containing protein
PBANKA_0821200	21	conserved Plasmodium protein, unknown function
PBANKA_0821600	21	CRAL/TRIO domain-containing protein, putative
PBANKA_0821700	21	inosine-5'-monophosphate dehydrogenase, putative
PBANKA_0822200	21	conserved protein, unknown function
PBANKA_0822700	21	ribosome production factor 1, putative
PBANKA_0823100	21	S-adenosylmethionine synthetase, putative
PBANKA_0825500	21	conserved Plasmodium protein, unknown function
PBANKA_0825600	21	splicing factor 3A subunit 3, putative
PBANKA_0825900	21	conserved Plasmodium protein, unknown function
PBANKA_0826100	21	proline--tRNA ligase, putative
PBANKA_0828400	21	RNA-binding protein, putative
PBANKA_0828500	21	serine/threonine protein phosphatase 4
PBANKA_0828600	21	cytochrome c oxidase subunit 5B, putative
PBANKA_0829000	21	conserved Plasmodium protein, unknown function
PBANKA_0829100	21	conserved Plasmodium protein, unknown function
PBANKA_0829800	21	transcription initiation factor TFIID subunit 7, putative
PBANKA_0830100	21	conserved Plasmodium protein, unknown function
PBANKA_0832400	21	conserved protein, unknown function
PBANKA_0834100	21	conserved Plasmodium protein, unknown function
PBANKA_0834800	21	histidine--tRNA ligase, putative
PBANKA_0834900	21	TFIIH basal transcription factor complex helicase XPD subunit, putative
PBANKA_0835400	21	conserved Plasmodium protein, unknown function
PBANKA_0835500	21	UBX domain-containing protein, putative
PBANKA_0836100	21	phosphatidylinositol N-acetylglucosaminyltransferase subunit P, putative
PBANKA_0836500	21	conserved rodent malaria protein, unknown function
PBANKA_0836800	21	erythrocyte membrane associated protein 1
PBANKA_0901200	21	peroxisome assembly protein 22, putative
PBANKA_0903000	21	ribosome assembly protein 4, putative
PBANKA_0903200	21	conserved Plasmodium protein, unknown function
PBANKA_0904300	21	apicoplast import protein Tic20, putative
PBANKA_0905300	21	conserved Plasmodium protein, unknown function
PBANKA_0906200	21	ATP synthase-associated protein, putative
PBANKA_0906500	21	60S ribosomal protein L28, putative
PBANKA_0906700	21	conserved Plasmodium protein, unknown function
PBANKA_0909100	21	ER membrane protein complex subunit 8, putative
PBANKA_0913500	21	PQ-loop repeat-containing protein
PBANKA_0914800	21	conserved Plasmodium protein, unknown function
PBANKA_0915400	21	conserved Plasmodium protein, unknown function
PBANKA_0917100	21	serpentine receptor, putative
PBANKA_0918100	21	60S ribosomal protein L38, putative
PBANKA_0919300	21	spermidine synthase, putative
PBANKA_0919800	21	bifunctional farnesyl/geranylgeranyl diphosphate synthase, putative
PBANKA_0920100	21	prefoldin subunit 5, putative
PBANKA_0920500	21	conserved Plasmodium protein, unknown function
PBANKA_0920900	21	protein disulfide-isomerase, putative
PBANKA_0921700	21	autophagy-related protein 23, putative
PBANKA_0923600	21	GrpE protein homolog, mitochondrial, putative
PBANKA_0923700	21	ethanolamine kinase, putative
PBANKA_0926200	21	GPI transamidase component GPI16
PBANKA_0927400	21	heat shock factor-binding protein 1, putative
PBANKA_0927900	21	CorA-like Mg2+ transporter protein, putative
PBANKA_0929100	21	acyl-CoA-binding protein, putative
PBANKA_0930100	21	conserved Plasmodium protein, unknown function
PBANKA_0930200	21	DNA mismatch repair protein MLH, putative
PBANKA_0931800	21	pyridoxine biosynthesis protein PDX2, putative
PBANKA_0934000	21	conserved Plasmodium protein, unknown function
PBANKA_0935600	21	conserved protein, unknown function
PBANKA_0935800	21	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_0936200	21	conserved Plasmodium protein, unknown function
PBANKA_0937600	21	conserved Plasmodium protein, unknown function
PBANKA_0938200	21	conserved Plasmodium protein, unknown function
PBANKA_0939400	21	prefoldin, putative
PBANKA_0940000	21	conserved Plasmodium protein, unknown function
PBANKA_0940700	21	conserved Plasmodium protein, unknown function
PBANKA_0943200	21	casein kinase II beta chain, putative
PBANKA_1002100	21	6-cysteine protein P36
PBANKA_1002200	21	6-cysteine protein P52
PBANKA_1003200	21	conserved Plasmodium protein, unknown function
PBANKA_1003300	21	TMEM33 domain-containing protein, putative
PBANKA_1010900	21	protein kinase, putative
PBANKA_1011600	21	histone-binding protein RBBP7, putative
PBANKA_1012300	21	conserved Plasmodium protein, unknown function
PBANKA_1012800	21	voltage-dependent anion-selective channel protein, putative
PBANKA_1012900	21	SNARE protein, putative
PBANKA_1014700	21	conserved protein, unknown function
PBANKA_1014800	21	ADP-dependent DNA helicase RecQ, putative
PBANKA_1015100	21	conserved Plasmodium protein, unknown function
PBANKA_1016500	21	WW domain-binding protein 11, putative
PBANKA_1017200	21	conserved Plasmodium protein, unknown function
PBANKA_1018100	21	ABC transporter G family member 2, putative
PBANKA_1019000	21	conserved Plasmodium protein, unknown function
PBANKA_1019600	21	vacuolar protein sorting-associated protein 3, putative
PBANKA_1019800	21	calcium-dependent protein kinase, putative
PBANKA_1020800	21	conserved Plasmodium protein, unknown function
PBANKA_1021000	21	conserved Plasmodium protein, unknown function
PBANKA_1021100	21	DnaJ protein, putative
PBANKA_1021200	21	conserved Plasmodium protein, unknown function
PBANKA_1021300	21	ribosomal protein L21, mitochondrial, putative
PBANKA_1021700	21	conserved Plasmodium protein, unknown function
PBANKA_1021900	21	DNA-directed RNA polymerase III subunit RPC6, putative
PBANKA_1022200	21	DIX domain-containing protein, putative
PBANKA_1022700	21	protein GPR89, putative
PBANKA_1023200	21	splicing factor 3B subunit 4, putative
PBANKA_1025600	21	conserved Plasmodium protein, unknown function
PBANKA_1026400	21	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D, putative
PBANKA_1027200	21	conserved Plasmodium protein, unknown function
PBANKA_1027500	21	DNA-directed RNA polymerases I and III subunit RPAC2, putative
PBANKA_1027700	21	uracil-DNA glycosylase, putative
PBANKA_1028500	21	conserved Plasmodium protein, unknown function
PBANKA_1029100	21	conserved Plasmodium protein, unknown function
PBANKA_1029800	21	glycylpeptide N-tetradecanoyltransferase, putative
PBANKA_1031400	21	conserved Plasmodium protein, unknown function
PBANKA_1034000	21	conserved Plasmodium protein, unknown function
PBANKA_1034700	21	multifunctional methyltransferase subunit TRM112, putative
PBANKA_1035000	21	conserved Plasmodium protein, unknown function
PBANKA_1037100	21	GTPase-activating protein, putative
PBANKA_1037400	21	cysteine-rich small secreted protein CSS, putative
PBANKA_1100441	21	fam-b protein
PBANKA_1100600	21	PIR protein, pseudogene
PBANKA_1102800	21	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, putative
PBANKA_1103700	21	AN1-type zinc finger protein, putative
PBANKA_1104400	21	conserved Plasmodium protein, unknown function
PBANKA_1105800	21	TATA-box binding protein, putative
PBANKA_1107500	21	conserved Plasmodium protein, unknown function
PBANKA_1110600	21	conserved Plasmodium protein, unknown function
PBANKA_1111500	21	conserved Plasmodium protein, unknown function
PBANKA_1112400	21	orotate phosphoribosyltransferase, putative
PBANKA_1112500	21	conserved Plasmodium protein, unknown function
PBANKA_1112700	21	conserved protein, unknown function
PBANKA_1112900	21	CPSF domain-containing protein, putative
PBANKA_1113200	21	mitochondrial import inner membrane translocase subunit TIM16, putative
PBANKA_1114100	21	conserved Plasmodium protein, unknown function
PBANKA_1114200	21	ribose-5-phosphate isomerase, putative
PBANKA_1114500	21	conserved Plasmodium protein, unknown function
PBANKA_1115000	21	conserved protein, unknown function
PBANKA_1115400	21	BolA-like protein, putative
PBANKA_1115500	21	NLI interacting factor-like phosphatase
PBANKA_1115800	21	conserved Plasmodium protein, unknown function
PBANKA_1117900	21	trafficking protein particle complex subunit 6A, putative
PBANKA_1118100	21	phosphatidylinositol N-acetylglucosaminyltransferase subunit GPI1, putative
PBANKA_1118200	21	conserved protein, unknown function
PBANKA_1118400	21	conserved Plasmodium protein, unknown function
PBANKA_1118900	21	F-box protein FBXO1, putative
PBANKA_1122400	21	superoxide dismutase [Fe], putative
PBANKA_1123000	21	conserved protein, unknown function
PBANKA_1123200	21	CPW-WPC family protein
PBANKA_1123300	21	conserved protein, unknown function
PBANKA_1123600	21	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase, putative
PBANKA_1124000	21	sphingomyelin synthase 2, putative
PBANKA_1126700	21	6-pyruvoyltetrahydropterin synthase, putative
PBANKA_1128400	21	RNA-binding protein, putative
PBANKA_1129000	21	secreted ookinete protein, putative
PBANKA_1129900	21	conserved Plasmodium protein, unknown function
PBANKA_1130000	21	Ran-binding protein, putative
PBANKA_1130200	21	ER lumen protein retaining receptor, putative
PBANKA_1130600	21	conserved Plasmodium protein, unknown function
PBANKA_1131200	21	60S ribosomal protein L7-2, putative
PBANKA_1134700	21	conserved Plasmodium protein, unknown function
PBANKA_1139900	21	reticulon-like protein, putative
PBANKA_1140300	21	conserved Plasmodium protein, unknown function
PBANKA_1141000	21	conserved protein, unknown function
PBANKA_1142000	21	conserved protein, unknown function
PBANKA_1142600	21	conserved Plasmodium protein, unknown function
PBANKA_1142700	21	phosphatidylserine synthase, putative
PBANKA_1143900	21	conserved protein, unknown function
PBANKA_1144200	21	conserved Plasmodium protein, unknown function
PBANKA_1200096	21	fam-b protein
PBANKA_1202500	21	WD repeat-containing protein, putative
PBANKA_1202600	21	E3 ubiquitin-protein ligase, putative
PBANKA_1202800	21	conserved Plasmodium protein, unknown function
PBANKA_1203300	21	methionine--tRNA ligase, putative
PBANKA_1203450	21	conserved Plasmodium protein, unknown function
PBANKA_1204300	21	CCR4-NOT transcription complex subunit 5, putative
PBANKA_1204800	21	phosducin-like protein 3
PBANKA_1204900	21	conserved Plasmodium protein, unknown function
PBANKA_1205700	21	conserved Plasmodium protein, unknown function
PBANKA_1206500	21	AP-5 complex subunit sigma-1, putative
PBANKA_1208500	21	PI31 domain-containing protein, putative
PBANKA_1208700	21	succinate dehydrogenase subunit 4, putative
PBANKA_1209100	21	dolichyl-phosphate-mannose--protein mannosyltransferase, putative
PBANKA_1213500	21	CWC16 domain-containing protein, putative
PBANKA_1214200	21	ribonucleoside-diphosphate reductase small chain, putative
PBANKA_1214400	21	conserved Plasmodium protein, unknown function
PBANKA_1214600	21	Rab3 GTPase-activating protein non-catalytic subunit, putative
PBANKA_1214900	21	BSD domain-containing protein, putative
PBANKA_1215600	21	40S ribosomal protein S3A, putative
PBANKA_1216000	21	iron-sulfur assembly protein, putative
PBANKA_1218400	21	protein transport protein SEC22, putative
PBANKA_1220900	21	conserved protein, unknown function
PBANKA_1222000	21	histone deacetylase complex subunit SAP18, putative
PBANKA_1225800	21	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_1229900	21	conserved protein, unknown function
PBANKA_1232900	21	protein AMR2, putative
PBANKA_1233000	21	SWIB/MDM2 domain-containing protein, putative
PBANKA_1233200	21	cyclin
PBANKA_1235100	21	U6 snRNA-associated Sm-like protein LSm2, putative
PBANKA_1236200	21	conserved Plasmodium protein, unknown function
PBANKA_1236700	21	conserved Plasmodium protein, unknown function
